6.29383,3.95032
3.45378,5.33097
0.112613,4.79659
7.85272,9.77783
8.47163,0.736717
8.64101,6.60421
5.35844,3.15134
6.64388,3.4376
2.58522,7.528
7.63024,1.27812
7.23472,7.36869
1.83844,2.1659
9.90875,5.69658
0.714743,5.22843
7.84082,1.96905
7.41325,1.41636
1.93182,7.21793
2.63405,2.24647
1.7777,5.22019
2.3545,2.85958
7.74438,2.52052
9.01639,4.70534
4.15632,5.11185
2.73202,8.17255
2.66579,4.58815
4.07544,0.470595
9.8529,1.58361
5.01511,9.07773
8.13196,9.31028
9.55565,6.068
4.01898,5.00168
0.646382,3.63079
2.8251,2.08472
4.92691,6.09455
3.83862,0.883511
1.8601,8.76247
5.05783,0.669576
8.83053,8.88455
1.5363,0.876797
8.75362,9.064
6.40553,4.28388
1.77404,8.4225
8.6343,9.98505
7.60582,1.82867
6.58956,8.9584
0.0772118,2.50801
1.46092,0.0427259
0.450148,8.34132
9.60997,9.13938
1.06662,7.16941
